,,,INJURIES_DIRECT,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY
,,,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum
STATE,EVENT_TYPE,YEAR,,,,,,,,
UTAH,Winter Weather,2018,0,0,0,0,1,1,3,25005000.0
UTAH,Winter Weather,2019,0,0,0,0,0,0,14,1160000.0
UTAH,Winter Weather,2020,0,0,0,0,0,0,7,105030.0
UTAH,Winter Weather,2021,0,0,0,0,0,0,4,253000.0
UTAH,Winter Weather,2022,0,0,0,0,0,0,5,280250.0
VERMONT,Drought,1999,0,0,0,0,0,0,2,27500.0
VERMONT,Flash Flood,1996,0,0,0,0,0,0,4,302500.0
VERMONT,Flash Flood,1997,0,0,0,0,0,0,6,82500.0
VERMONT,Flash Flood,1998,1,3,0,0,0,0,16,3685000.0
VERMONT,Flash Flood,1999,0,0,0,0,0,0,7,400000.0
VERMONT,Flash Flood,2000,0,0,0,0,0,0,7,355000.0
VERMONT,Flash Flood,2001,0,0,0,0,0,0,0,0.0
VERMONT,Flash Flood,2002,0,0,0,0,0,0,1,250000.0
VERMONT,Flash Flood,2003,0,0,0,0,0,0,4,527500.0
VERMONT,Flash Flood,2004,0,0,0,0,0,0,0,0.0
VERMONT,Flash Flood,2005,0,0,0,0,0,0,1,25000.0
VERMONT,Flash Flood,2006,0,0,0,0,0,0,2,275000.0
VERMONT,Flash Flood,2007,0,0,0,0,0,0,0,0.0
VERMONT,Flash Flood,2008,0,0,0,0,0,0,0,0.0
VERMONT,Flash Flood,2009,0,0,0,0,0,0,1,25000.0
VERMONT,Flash Flood,2010,0,0,0,0,0,0,2,252500.0
VERMONT,Flash Flood,2011,0,0,2,3,0,0,7,305280.0
VERMONT,Flash Flood,2012,0,0,0,0,0,0,3,52500.0
VERMONT,Flash Flood,2013,0,0,0,0,0,0,4,7750.0
VERMONT,Flash Flood,2014,0,0,0,0,0,0,1,25000.0
VERMONT,Flash Flood,2015,0,0,0,0,0,0,1,2500000.0
VERMONT,Flash Flood,2016,0,0,0,0,0,0,0,0.0
VERMONT,Flash Flood,2017,0,0,0,0,0,0,2,25000030.0
VERMONT,Flash Flood,2018,0,0,0,0,0,0,1,2500.0
VERMONT,Flash Flood,2019,0,0,0,0,0,0,5,2802500.0
VERMONT,Flash Flood,2020,0,0,0,0,0,0,1,2500.0
VERMONT,Flash Flood,2021,1,1,0,0,0,0,2,275000.0
VERMONT,Flash Flood,2022,0,0,0,0,0,0,1,250000.0
VERMONT,Flood,1996,1,1,1,2,0,0,12,25380750.0
VERMONT,Flood,1998,0,0,0,0,0,0,1,2500.0
VERMONT,Flood,2000,0,0,0,0,0,0,3,250280.0
VERMONT,Flood,2001,0,0,0,0,0,0,6,330000.0
VERMONT,Flood,2002,0,0,0,0,0,0,3,275250.0
VERMONT,Flood,2003,0,0,0,0,0,0,6,552530.0
VERMONT,Flood,2004,0,0,0,0,0,0,3,52500.0
VERMONT,Flood,2005,0,0,0,0,0,0,4,277750.0
VERMONT,Flood,2006,0,0,0,0,0,0,7,285250.0
VERMONT,Flood,2007,0,0,0,0,0,0,4,2777500.0
VERMONT,Flood,2008,0,0,0,0,0,0,2,2525000.0
VERMONT,Flood,2009,0,0,0,0,0,0,0,0.0
VERMONT,Flood,2010,0,0,0,0,0,0,5,25052530.0
VERMONT,Flood,2011,0,0,1,1,0,0,5,25075250.0
VERMONT,Flood,2012,0,0,0,0,0,0,0,0.0
VERMONT,Flood,2013,0,0,0,0,0,0,1,250000.0
VERMONT,Flood,2014,0,0,0,0,0,0,2,500000.0
VERMONT,Flood,2015,0,0,0,0,0,0,2,2502500.0
VERMONT,Flood,2016,0,0,0,0,0,0,2,25030.0
VERMONT,Flood,2017,0,0,0,0,0,0,1,25000.0
VERMONT,Flood,2018,0,0,0,0,0,0,1,250000.0
VERMONT,Flood,2019,0,0,0,0,0,0,3,52500.0
VERMONT,Flood,2020,0,0,0,0,0,0,0,0.0
VERMONT,Flood,2021,0,0,0,0,0,0,2,2502500.0
VERMONT,Flood,2022,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1955,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1957,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1958,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1959,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1960,0,0,0,0,0,0,2,50000.0
VERMONT,Hail,1961,0,0,0,0,0,0,3,525000.0
VERMONT,Hail,1962,0,0,0,0,0,0,4,2507500.0
VERMONT,Hail,1964,0,0,0,0,0,0,1,25000.0
VERMONT,Hail,1965,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1966,0,0,0,0,0,0,3,30000.0
VERMONT,Hail,1968,0,0,0,0,0,0,1,250000.0
VERMONT,Hail,1969,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1970,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1971,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1972,0,0,0,0,0,0,3,300000.0
VERMONT,Hail,1973,0,0,0,0,0,0,1,2500000.0
VERMONT,Hail,1974,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1975,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1976,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1977,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1979,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1980,0,0,0,0,0,0,1,25000.0
VERMONT,Hail,1983,0,0,0,0,0,0,3,252530.0
VERMONT,Hail,1984,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1985,0,0,0,0,0,0,3,30000.0
VERMONT,Hail,1986,0,0,0,0,0,0,4,2502560.0
VERMONT,Hail,1987,0,0,0,0,0,0,7,5530000.0
VERMONT,Hail,1988,0,0,0,0,0,0,2,252500.0
VERMONT,Hail,1989,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1990,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1991,0,0,0,0,0,0,2,50000.0
VERMONT,Hail,1992,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1993,0,0,0,0,0,0,3,52500.0
VERMONT,Hail,1994,0,0,0,0,0,0,4,2800000.0
VERMONT,Hail,1995,0,0,0,0,0,0,1,250000.0
VERMONT,Hail,1996,0,0,0,0,0,0,0,0.0
VERMONT,Hail,1997,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,1998,0,0,0,0,0,0,5,527750.0
VERMONT,Hail,1999,0,0,0,0,0,0,1,250.0
VERMONT,Hail,2000,0,0,0,0,0,0,3,75000.0
VERMONT,Hail,2001,0,0,0,0,0,0,6,278030.0
VERMONT,Hail,2002,0,0,0,0,0,0,1,25000.0
VERMONT,Hail,2003,0,0,0,0,0,0,0,0.0
VERMONT,Hail,2004,0,0,0,0,0,0,1,25000.0
VERMONT,Hail,2005,0,0,0,0,0,0,3,27750.0
VERMONT,Hail,2006,0,0,0,0,0,0,7,3005500.0
VERMONT,Hail,2007,0,0,0,0,0,0,14,26085500.0
VERMONT,Hail,2008,0,0,0,0,0,0,9,7605000.0
VERMONT,Hail,2009,0,0,0,0,0,0,7,2830000.0
VERMONT,Hail,2010,0,0,0,0,0,0,9,807750.0
VERMONT,Hail,2011,0,0,0,0,0,0,18,1953000.0
VERMONT,Hail,2012,0,0,0,0,0,0,18,50883750.0
VERMONT,Hail,2013,0,0,0,0,0,0,12,15777530.0
VERMONT,Hail,2014,0,0,0,0,0,0,3,502500.0
VERMONT,Hail,2015,0,0,0,0,0,0,2,275000.0
VERMONT,Hail,2016,0,0,0,0,0,0,1,2500.0
VERMONT,Hail,2017,0,0,0,0,0,0,4,325000.0
VERMONT,Hail,2018,0,0,0,0,0,0,0,0.0
VERMONT,Hail,2019,0,0,0,0,0,0,0,0.0
VERMONT,Hail,2020,0,0,0,0,0,0,0,0.0
VERMONT,Hail,2021,0,0,0,0,0,0,0,0.0
VERMONT,Hail,2022,0,0,0,0,0,0,4,302500.0
VERMONT,Heavy Snow,1996,0,0,0,0,0,0,2,25250.0
VERMONT,Heavy Snow,1997,0,0,1,1,0,0,4,2575000.0
VERMONT,Heavy Snow,1998,0,0,0,0,0,0,3,277500.0
VERMONT,Heavy Snow,2000,0,0,0,0,0,0,0,0.0
VERMONT,Heavy Snow,2002,0,0,0,0,0,0,3,52500.0
VERMONT,Heavy Snow,2005,0,0,0,0,0,0,3,525000.0
VERMONT,Heavy Snow,2006,0,0,0,0,0,0,0,0.0
VERMONT,Heavy Snow,2007,0,0,0,0,0,0,2,2750000.0
VERMONT,Heavy Snow,2008,0,0,0,0,0,0,2,250030.0
VERMONT,Heavy Snow,2009,0,0,0,0,0,0,1,25000.0
VERMONT,Heavy Snow,2010,0,0,0,0,0,0,4,2800000.0
VERMONT,Heavy Snow,2013,0,0,0,0,0,0,2,50000.0
VERMONT,Heavy Snow,2014,0,0,0,0,0,0,18,1680530.0
VERMONT,Heavy Snow,2015,0,0,0,0,0,0,1,2500.0
VERMONT,Heavy Snow,2016,0,0,0,0,0,0,0,0.0
VERMONT,Heavy Snow,2017,0,0,0,0,0,0,1,25000.0
VERMONT,Heavy Snow,2018,0,0,0,0,0,0,3,5250.0
VERMONT,Heavy Snow,2019,0,0,0,0,0,0,1,25000.0
VERMONT,Heavy Snow,2020,0,0,0,0,0,0,0,0.0
VERMONT,High Wind,1996,1,1,0,0,0,0,10,605280.0
VERMONT,High Wind,1997,0,0,0,0,0,0,4,2777500.0
VERMONT,High Wind,1998,0,0,0,0,0,0,7,2805250.0
VERMONT,High Wind,1999,0,0,1,1,0,0,9,2582780.0
VERMONT,High Wind,2000,0,0,0,0,0,0,5,775030.0
VERMONT,High Wind,2001,1,1,0,0,0,0,1,25000.0
VERMONT,High Wind,2002,0,0,0,0,0,0,1,250000.0
VERMONT,High Wind,2003,0,0,0,0,0,0,10,655000.0
VERMONT,High Wind,2004,0,0,0,0,0,0,2,25250.0
VERMONT,High Wind,2005,0,0,0,0,0,0,7,555250.0
VERMONT,High Wind,2006,1,1,0,0,0,0,11,590000.0
VERMONT,High Wind,2007,0,0,0,0,0,0,3,27530.0
VERMONT,High Wind,2009,0,0,0,0,0,0,1,25000.0
VERMONT,High Wind,2010,0,0,0,0,0,0,10,3307750.0
VERMONT,High Wind,2011,0,0,0,0,0,0,2,500000.0
VERMONT,High Wind,2012,0,0,0,0,0,0,5,2555000.0
VERMONT,High Wind,2017,0,0,0,0,0,0,5,3025250.0
VERMONT,High Wind,2018,0,0,0,0,0,0,3,255000.0
VERMONT,High Wind,2019,0,0,0,0,0,0,0,0.0
VERMONT,High Wind,2021,0,0,0,0,0,0,1,250.0
VERMONT,High Wind,2022,0,0,0,0,0,0,2,275000.0
VERMONT,Thunderstorm Wind,1955,0,0,0,0,0,0,2,5000.0
VERMONT,Thunderstorm Wind,1956,0,0,0,0,0,0,1,250000.0
VERMONT,Thunderstorm Wind,1957,0,0,0,0,0,0,3,30000.0
VERMONT,Thunderstorm Wind,1958,0,0,0,0,0,0,3,255000.0
VERMONT,Thunderstorm Wind,1959,0,0,0,0,0,0,3,52500.0
VERMONT,Thunderstorm Wind,1960,0,0,0,0,0,0,3,30000.0
VERMONT,Thunderstorm Wind,1962,0,0,0,0,0,0,5,305000.0
VERMONT,Thunderstorm Wind,1963,0,0,0,0,0,0,2,27500.0
VERMONT,Thunderstorm Wind,1964,0,0,0,0,0,0,4,55000.0
VERMONT,Thunderstorm Wind,1965,0,0,0,0,0,0,1,2500.0
VERMONT,Thunderstorm Wind,1966,0,0,0,0,0,0,3,75000.0
VERMONT,Thunderstorm Wind,1967,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1968,0,0,0,0,0,0,5,280030.0
VERMONT,Thunderstorm Wind,1969,0,0,0,0,0,0,2,50000.0
VERMONT,Thunderstorm Wind,1970,0,0,0,0,0,0,3,52500.0
VERMONT,Thunderstorm Wind,1971,0,0,0,0,0,0,2,25030.0
VERMONT,Thunderstorm Wind,1972,0,0,0,0,0,0,1,25000.0
VERMONT,Thunderstorm Wind,1973,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1974,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1975,0,0,0,0,0,0,1,2500.0
VERMONT,Thunderstorm Wind,1976,0,0,0,0,0,0,2,50000.0
VERMONT,Thunderstorm Wind,1977,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1978,0,0,0,0,0,0,1,25000.0
VERMONT,Thunderstorm Wind,1979,0,0,0,0,0,0,4,55000.0
VERMONT,Thunderstorm Wind,1980,0,0,0,0,0,0,1,250000.0
VERMONT,Thunderstorm Wind,1981,0,0,0,0,0,0,3,525000.0
VERMONT,Thunderstorm Wind,1982,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1983,0,0,0,0,0,0,2,2530.0
VERMONT,Thunderstorm Wind,1984,0,0,0,0,0,0,0,0.0
VERMONT,Thunderstorm Wind,1985,0,0,0,0,0,0,1,2500.0
VERMONT,Thunderstorm Wind,1986,0,0,0,0,0,0,13,583090.0
VERMONT,Thunderstorm Wind,1987,3,7,1,2,0,0,13,3575150.0
VERMONT,Thunderstorm Wind,1988,0,0,0,0,0,0,14,535430.0
VERMONT,Thunderstorm Wind,1989,0,0,0,0,0,0,9,2785280.0
VERMONT,Thunderstorm Wind,1990,0,0,0,0,0,0,13,513120.0
VERMONT,Thunderstorm Wind,1991,0,0,0,0,0,0,5,53000.0
VERMONT,Thunderstorm Wind,1992,0,0,0,0,0,0,9,425030.0
VERMONT,Thunderstorm Wind,1993,4,10,0,0,0,0,15,9102750.0
VERMONT,Thunderstorm Wind,1994,0,0,0,0,0,0,21,1940030.0
VERMONT,Thunderstorm Wind,1995,0,0,0,0,0,0,4,505000.0
VERMONT,Thunderstorm Wind,1996,0,0,0,0,0,0,5,527530.0
VERMONT,Thunderstorm Wind,1997,1,1,0,0,0,0,17,10185500.0
VERMONT,Thunderstorm Wind,1998,1,1,0,0,0,0,22,3255650.0
VERMONT,Thunderstorm Wind,1999,0,0,1,1,0,0,19,9157750.0
VERMONT,Thunderstorm Wind,2000,1,1,0,0,0,0,4,30030.0
VERMONT,Thunderstorm Wind,2001,0,0,0,0,0,0,2,2750000.0
VERMONT,Thunderstorm Wind,2002,0,0,0,0,0,0,14,1452500.0
VERMONT,Thunderstorm Wind,2003,1,1,0,0,0,0,3,252530.0
VERMONT,Thunderstorm Wind,2004,1,1,0,0,0,0,7,310000.0
VERMONT,Thunderstorm Wind,2005,0,0,0,0,0,0,8,1032500.0
VERMONT,Thunderstorm Wind,2006,1,12,0,0,0,0,25,32415030.0
VERMONT,Thunderstorm Wind,2007,0,0,0,0,0,0,21,28507590.0
VERMONT,Thunderstorm Wind,2008,0,0,0,0,0,0,19,4367500.0
VERMONT,Thunderstorm Wind,2009,0,0,0,0,1,2,5,102500.0
VERMONT,Thunderstorm Wind,2010,0,0,0,0,0,0,16,3385310.0
VERMONT,Thunderstorm Wind,2011,0,0,0,0,0,0,21,3737560.0
VERMONT,Thunderstorm Wind,2012,0,0,0,0,0,0,18,3412810.0
VERMONT,Thunderstorm Wind,2013,0,0,0,0,0,0,32,30951150.0
VERMONT,Thunderstorm Wind,2014,0,0,0,0,0,0,7,3055000.0
VERMONT,Thunderstorm Wind,2015,0,0,0,0,0,0,4,27560.0
VERMONT,Thunderstorm Wind,2016,0,0,1,1,0,0,22,4210310.0
VERMONT,Thunderstorm Wind,2017,1,1,0,0,0,0,13,3157530.0
VERMONT,Thunderstorm Wind,2018,0,0,0,0,0,0,20,8307500.0
VERMONT,Thunderstorm Wind,2019,0,0,1,2,0,0,14,163250.0
VERMONT,Thunderstorm Wind,2020,0,0,0,0,0,0,16,25855620.0
VERMONT,Thunderstorm Wind,2021,0,0,0,0,0,0,24,1520250.0
VERMONT,Thunderstorm Wind,2022,0,0,0,0,0,0,21,3112500.0
VERMONT,Tornado,1953,0,0,0,0,0,0,1,25000.0
VERMONT,Tornado,1955,0,0,0,0,0,0,2,5000.0
VERMONT,Tornado,1957,0,0,0,0,0,0,1,30.0
VERMONT,Tornado,1960,0,0,0,0,0,0,2,5000.0
VERMONT,Tornado,1961,0,0,0,0,0,0,3,277500.0
VERMONT,Tornado,1962,1,1,0,0,0,0,5,525060.0
VERMONT,Tornado,1963,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,1965,1,1,0,0,0,0,1,250.0
VERMONT,Tornado,1966,0,0,0,0,0,0,1,2500.0
VERMONT,Tornado,1969,1,1,0,0,0,0,0,0.0
VERMONT,Tornado,1970,1,7,0,0,0,0,0,0.0
VERMONT,Tornado,1972,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,1973,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,1982,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,1983,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,1986,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,1987,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,1988,0,0,0,0,0,0,2,25030.0
VERMONT,Tornado,1989,0,0,0,0,0,0,1,2500.0
VERMONT,Tornado,1993,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,1998,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,2002,0,0,0,0,0,0,1,25000.0
VERMONT,Tornado,2003,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,2008,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,2009,0,0,0,0,0,0,1,250.0
VERMONT,Tornado,2010,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,2011,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,2012,0,0,0,0,0,0,1,250000.0
VERMONT,Tornado,2019,0,0,0,0,0,0,0,0.0
VERMONT,Tornado,2021,1,2,0,0,0,0,0,0.0
VERMONT,Tornado,2022,0,0,0,0,0,0,0,0.0
VERMONT,Winter Storm,1996,0,0,1,1,0,0,28,4588000.0
VERMONT,Winter Storm,1997,0,0,0,0,0,0,29,4498250.0
VERMONT,Winter Storm,1998,0,0,0,0,0,0,7,282780.0
VERMONT,Winter Storm,1999,2,4,0,0,0,0,14,1632500.0
VERMONT,Winter Storm,2000,0,0,0,0,0,0,20,1453120.0
VERMONT,Winter Storm,2001,1,1,1,1,0,0,12,3332780.0
VERMONT,Winter Storm,2002,0,0,0,0,0,0,26,8308560.0
VERMONT,Winter Storm,2003,1,1,0,0,0,0,41,7157840.0
VERMONT,Winter Storm,2004,0,0,0,0,0,0,11,352870.0
VERMONT,Winter Storm,2005,0,0,0,0,0,0,27,32141030.0
VERMONT,Winter Storm,2006,0,0,0,0,0,0,9,605030.0
VERMONT,Winter Storm,2007,0,0,0,0,0,0,21,3060530.0
VERMONT,Winter Storm,2008,0,0,0,0,1,1,25,75520530.0
VERMONT,Winter Storm,2009,0,0,0,0,0,0,12,615000.0
VERMONT,Winter Storm,2010,0,0,0,0,0,0,16,26113000.0
VERMONT,Winter Storm,2011,0,0,0,0,2,2,9,2630250.0
VERMONT,Winter Storm,2012,0,0,0,0,0,0,20,2068250.0
VERMONT,Winter Storm,2013,0,0,0,0,0,0,10,2905000.0
VERMONT,Winter Storm,2014,0,0,0,0,0,0,27,12118060.0
VERMONT,Winter Storm,2015,0,0,0,0,0,0,13,365500.0
VERMONT,Winter Storm,2016,0,0,0,0,0,0,2,25025000.0
VERMONT,Winter Storm,2017,0,0,0,0,0,0,17,7833370.0
VERMONT,Winter Storm,2018,0,0,0,0,0,0,27,2315030.0
VERMONT,Winter Storm,2019,0,0,0,0,0,0,30,43940560.0
VERMONT,Winter Storm,2020,0,0,0,0,0,0,15,3182780.0
VERMONT,Winter Storm,2021,0,0,0,0,0,0,6,25305000.0
VERMONT,Winter Storm,2022,0,0,0,0,1,1,25,31416030.0
VERMONT,Winter Weather,1996,0,0,0,0,0,0,6,25077750.0
VERMONT,Winter Weather,1997,0,0,1,1,0,0,16,28207750.0
VERMONT,Winter Weather,1998,0,0,0,0,0,0,7,85000.0
VERMONT,Winter Weather,1999,0,0,0,0,0,0,15,3162750.0
VERMONT,Winter Weather,2000,1,2,1,1,0,0,18,3735000.0
VERMONT,Winter Weather,2001,0,0,0,0,0,0,37,3750780.0
VERMONT,Winter Weather,2002,0,0,0,0,0,0,18,5660560.0
VERMONT,Winter Weather,2003,0,0,1,1,0,0,10,50377530.0
VERMONT,Winter Weather,2004,0,0,1,1,0,0,12,860030.0
VERMONT,Winter Weather,2005,0,0,0,0,0,0,43,9975780.0
VERMONT,Winter Weather,2006,0,0,0,0,1,2,29,7675250.0
VERMONT,Winter Weather,2007,0,0,0,0,0,0,42,59650590.0
VERMONT,Winter Weather,2008,0,0,0,0,3,6,40,7338030.0
VERMONT,Winter Weather,2009,0,0,0,0,0,0,29,6752750.0
VERMONT,Winter Weather,2010,0,0,0,0,0,0,13,6602500.0
VERMONT,Winter Weather,2011,0,0,0,0,2,2,14,3207500.0
VERMONT,Winter Weather,2012,0,0,0,0,0,0,16,5775030.0
VERMONT,Winter Weather,2013,0,0,0,0,0,0,10,652530.0
VERMONT,Winter Weather,2014,0,0,0,0,0,0,1,250000.0
VERMONT,Winter Weather,2015,0,0,0,0,2,5,33,503673000.0
VERMONT,Winter Weather,2016,0,0,0,0,1,1,8,3077750.0
VERMONT,Winter Weather,2017,0,0,0,0,0,0,17,3118250.0
VERMONT,Winter Weather,2018,0,0,0,0,0,0,26,13782810.0
VERMONT,Winter Weather,2019,0,0,0,0,0,0,19,3530280.0
VERMONT,Winter Weather,2020,0,0,0,0,0,0,15,1805340.0
VERMONT,Winter Weather,2021,0,0,0,0,1,1,31,54250750.0
VERMONT,Winter Weather,2022,0,0,0,0,0,0,9,627750.0
VIRGIN ISLANDS,Drought,2002,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Drought,2005,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Drought,2022,0,0,0,0,0,0,1,250000.0
VIRGIN ISLANDS,Flash Flood,1998,0,0,0,0,0,0,1,250000.0
VIRGIN ISLANDS,Flash Flood,1999,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2001,0,0,0,0,0,0,1,2500.0
VIRGIN ISLANDS,Flash Flood,2003,0,0,0,0,0,0,1,250.0
VIRGIN ISLANDS,Flash Flood,2006,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2009,0,0,0,0,0,0,1,25000.0
VIRGIN ISLANDS,Flash Flood,2010,0,0,0,0,0,0,2,275000.0
VIRGIN ISLANDS,Flash Flood,2011,0,0,0,0,0,0,2,27500.0
VIRGIN ISLANDS,Flash Flood,2013,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2014,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2015,0,0,0,0,0,0,3,27750.0
VIRGIN ISLANDS,Flash Flood,2017,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2018,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flash Flood,2019,0,0,0,0,0,0,1,2500.0
VIRGIN ISLANDS,Flood,1997,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,1998,0,0,0,0,0,0,2,25250.0
VIRGIN ISLANDS,Flood,1999,0,0,0,0,0,0,1,30.0
VIRGIN ISLANDS,Flood,2000,0,0,0,0,0,0,2,25030.0
VIRGIN ISLANDS,Flood,2001,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2003,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2004,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2005,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2008,0,0,0,0,0,0,1,250.0
VIRGIN ISLANDS,Flood,2010,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2013,0,0,0,0,0,0,4,500500.0
VIRGIN ISLANDS,Flood,2014,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2017,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2018,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2020,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Flood,2021,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Hail,2000,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,High Wind,1997,0,0,0,0,0,0,1,2500.0
VIRGIN ISLANDS,High Wind,2000,0,0,0,0,0,0,1,2500.0
VIRGIN ISLANDS,High Wind,2003,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,1997,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,1998,0,0,0,0,0,0,1,30.0
VIRGIN ISLANDS,Thunderstorm Wind,1999,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,2001,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,2002,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,2008,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,2009,0,0,0,0,0,0,0,0.0
VIRGIN ISLANDS,Thunderstorm Wind,2011,0,0,0,0,0,0,1,250000.0
VIRGIN ISLANDS,Thunderstorm Wind,2013,0,0,0,0,0,0,1,2500.0
VIRGIN ISLANDS,Tornado,2019,0,0,0,0,0,0,0,0.0
VIRGINIA,Drought,1997,0,0,0,0,0,0,5,327500.0
VIRGINIA,Drought,1998,0,0,0,0,0,0,57,12946370.0
VIRGINIA,Drought,1999,0,0,0,0,0,0,51,14403090.0
VIRGINIA,Drought,2000,0,0,0,0,0,0,0,0.0
VIRGINIA,Drought,2007,0,0,0,0,0,0,32,14358060.0
VIRGINIA,Drought,2008,0,0,0,0,0,0,23,7235000.0
VIRGINIA,Drought,2019,0,0,0,0,0,0,5,775250.0
VIRGINIA,Drought,2021,0,0,0,0,0,0,2,2750.0
VIRGINIA,Drought,2022,0,0,0,0,0,0,2,275000.0
VIRGINIA,Flash Flood,1996,0,0,4,5,0,0,44,8318000.0
VIRGINIA,Flash Flood,1997,0,0,0,0,0,0,9,605250.0
VIRGINIA,Flash Flood,1998,0,0,0,0,0,0,42,3645840.0
VIRGINIA,Flash Flood,1999,1,1,1,1,0,0,45,17676000.0
VIRGINIA,Flash Flood,2000,1,6,1,1,0,0,26,9215310.0
VIRGINIA,Flash Flood,2001,0,0,1,1,0,0,29,54270500.0
VIRGINIA,Flash Flood,2002,0,0,2,3,0,0,14,1135250.0
VIRGINIA,Flash Flood,2003,1,1,2,2,0,0,48,3971560.0
VIRGINIA,Flash Flood,2004,0,0,7,11,0,0,30,7495500.0
VIRGINIA,Flash Flood,2005,0,0,0,0,0,0,12,1650000.0
VIRGINIA,Flash Flood,2006,0,0,0,0,0,0,46,80705500.0
VIRGINIA,Flash Flood,2007,0,0,0,0,0,0,5,2552750.0
VIRGINIA,Flash Flood,2008,0,0,0,0,0,0,24,4262780.0
VIRGINIA,Flash Flood,2009,0,0,0,0,0,0,46,83220340.0
VIRGINIA,Flash Flood,2010,0,0,1,1,0,0,64,9166090.0
VIRGINIA,Flash Flood,2011,0,0,3,3,0,0,41,10398500.0
VIRGINIA,Flash Flood,2012,0,0,1,1,0,0,26,4065280.0
VIRGINIA,Flash Flood,2013,0,0,0,0,0,0,34,3140500.0
VIRGINIA,Flash Flood,2014,1,1,1,1,0,0,9,580280.0
