STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
GEORGIA,2005,249,0,0,0,12023280.0,Winter Storm
GEORGIA,2006,75,0,0,0,1433000.0,Winter Storm
GEORGIA,2007,49,0,0,0,713000.0,Winter Storm
GEORGIA,2008,85,0,0,0,3490310.0,Winter Storm
GEORGIA,2009,69,0,0,0,1137500.0,Winter Storm
GEORGIA,2010,377,0,0,4,42858530.0,Winter Storm
GEORGIA,2011,234,0,0,1,13243340.0,Winter Storm
GEORGIA,2013,48,0,0,0,225030.0,Winter Storm
GEORGIA,2014,264,1,0,5,8623060.0,Winter Storm
GEORGIA,2015,123,0,0,1,4917560.0,Winter Storm
GEORGIA,2016,98,0,0,0,9380960.0,Winter Storm
GEORGIA,2017,108,0,0,0,2867500.0,Winter Storm
GEORGIA,2018,179,0,0,1,2363110.0,Winter Storm
GEORGIA,2019,9,0,0,0,30.0,Winter Storm
GEORGIA,2020,51,0,0,0,5880560.0,Winter Storm
GEORGIA,2021,16,0,0,0,605000.0,Winter Storm
GEORGIA,2022,54,0,0,0,2836310.0,Winter Storm
HAWAII,1996,1,0,0,0,2500.0,Winter Storm
HAWAII,1997,2,0,0,0,0.0,Winter Storm
HAWAII,1999,4,0,0,0,2780.0,Winter Storm
HAWAII,2001,4,0,0,0,252500.0,Winter Storm
HAWAII,2002,11,0,0,0,2500.0,Winter Storm
HAWAII,2003,6,0,0,0,0.0,Winter Storm
HAWAII,2004,7,0,0,0,280250.0,Winter Storm
HAWAII,2005,3,0,0,0,25000.0,Winter Storm
HAWAII,2006,3,0,0,0,27500.0,Winter Storm
HAWAII,2007,4,0,0,0,30.0,Winter Storm
HAWAII,2008,5,0,0,0,25280.0,Winter Storm
HAWAII,2010,1,0,0,0,0.0,Winter Storm
HAWAII,2011,8,0,0,0,0.0,Winter Storm
HAWAII,2012,2,0,0,0,0.0,Winter Storm
HAWAII,2014,3,0,0,0,25000.0,Winter Storm
HAWAII,2015,3,0,0,0,2750.0,Winter Storm
HAWAII,2016,2,0,0,0,2500.0,Winter Storm
HAWAII,2017,3,0,0,0,250000.0,Winter Storm
HAWAII,2018,1,0,0,0,0.0,Winter Storm
HAWAII,2021,2,0,0,0,275000.0,Winter Storm
IDAHO,1996,84,0,0,0,662530.0,Winter Storm
IDAHO,1997,67,0,1,0,2912780.0,Winter Storm
IDAHO,1998,103,0,0,0,4367750.0,Winter Storm
IDAHO,1999,150,2,0,0,65076400.0,Winter Storm
IDAHO,2000,112,1,1,0,6870560.0,Winter Storm
IDAHO,2001,193,2,1,0,8251120.0,Winter Storm
IDAHO,2002,191,0,3,0,14950900.0,Winter Storm
IDAHO,2003,160,0,0,0,10965840.0,Winter Storm
IDAHO,2004,127,2,1,0,9800840.0,Winter Storm
IDAHO,2005,115,0,1,0,7695750.0,Winter Storm
IDAHO,2006,157,0,0,0,13053750.0,Winter Storm
IDAHO,2007,123,0,0,0,6582810.0,Winter Storm
IDAHO,2008,239,2,2,0,25454120.0,Winter Storm
IDAHO,2009,130,1,1,1,83151180.0,Winter Storm
IDAHO,2010,131,0,0,0,6226590.0,Winter Storm
IDAHO,2011,101,0,0,1,9257750.0,Winter Storm
IDAHO,2012,111,0,1,2,2100060.0,Winter Storm
IDAHO,2013,113,0,3,0,29563250.0,Winter Storm
IDAHO,2014,211,2,4,1,15941120.0,Winter Storm
IDAHO,2015,176,0,3,0,41133060.0,Winter Storm
IDAHO,2016,129,0,0,1,14550280.0,Winter Storm
IDAHO,2017,266,0,0,1,7740870.0,Winter Storm
IDAHO,2018,174,0,0,1,8085370.0,Winter Storm
IDAHO,2019,394,0,0,3,128143780.0,Winter Storm
IDAHO,2020,253,0,2,1,5461000.0,Winter Storm
IDAHO,2021,194,0,1,2,3435090.0,Winter Storm
IDAHO,2022,86,0,0,1,13438090.0,Winter Storm
ILLINOIS,1996,314,3,5,0,41757580.0,Winter Storm
ILLINOIS,1997,462,15,13,0,83216490.0,Winter Storm
ILLINOIS,1998,231,0,1,0,38636900.0,Winter Storm
ILLINOIS,1999,312,4,3,0,37231620.0,Winter Storm
ILLINOIS,2000,424,7,2,0,15268800.0,Winter Storm
ILLINOIS,2001,112,0,0,0,33156460.0,Winter Storm
ILLINOIS,2002,217,1,0,0,33421590.0,Winter Storm
ILLINOIS,2003,241,0,4,0,34415870.0,Winter Storm
ILLINOIS,2004,205,2,18,0,66706900.0,Winter Storm
ILLINOIS,2005,113,0,3,0,1265310.0,Winter Storm
ILLINOIS,2006,236,1,1,1,22325870.0,Winter Storm
ILLINOIS,2007,510,1,1,7,67526620.0,Winter Storm
ILLINOIS,2008,560,0,12,10,28450310.0,Winter Storm
ILLINOIS,2009,208,0,6,6,35558620.0,Winter Storm
ILLINOIS,2010,456,0,12,13,75718870.0,Winter Storm
ILLINOIS,2011,265,0,10,10,31248060.0,Winter Storm
ILLINOIS,2012,169,0,3,7,10368250.0,Winter Storm
ILLINOIS,2013,326,0,16,1,262068060.0,Winter Storm
ILLINOIS,2014,399,0,13,4,45854840.0,Winter Storm
ILLINOIS,2015,387,0,8,1,44232560.0,Winter Storm
ILLINOIS,2016,136,0,4,4,14269020.0,Winter Storm
ILLINOIS,2017,73,0,0,0,2692750.0,Winter Storm
ILLINOIS,2018,262,0,0,3,60018460.0,Winter Storm
ILLINOIS,2019,374,0,1,4,24984180.0,Winter Storm
ILLINOIS,2020,75,0,2,2,613030.0,Winter Storm
ILLINOIS,2021,406,0,3,2,26800240.0,Winter Storm
ILLINOIS,2022,363,0,0,0,319187950.0,Winter Storm
INDIANA,1996,303,0,0,0,23368490.0,Winter Storm
INDIANA,1997,140,0,0,0,1301150.0,Winter Storm
INDIANA,1998,57,0,0,0,8707780.0,Winter Storm
INDIANA,1999,150,0,0,0,4760560.0,Winter Storm
INDIANA,2000,174,0,0,0,4243530.0,Winter Storm
INDIANA,2001,23,0,0,0,27558250.0,Winter Storm
INDIANA,2002,129,1,0,0,17793000.0,Winter Storm
INDIANA,2003,138,0,0,0,4498000.0,Winter Storm
INDIANA,2004,149,2,1,0,8454400.0,Winter Storm
INDIANA,2005,150,2,1,0,2660560.0,Winter Storm
INDIANA,2006,36,0,0,0,3850060.0,Winter Storm
INDIANA,2007,269,0,0,3,86252870.0,Winter Storm
INDIANA,2008,293,0,1,11,13946650.0,Winter Storm
INDIANA,2009,150,0,0,1,6260530.0,Winter Storm
INDIANA,2010,300,0,1,5,23873340.0,Winter Storm
INDIANA,2011,227,0,2,2,10802780.0,Winter Storm
INDIANA,2012,217,0,0,5,17023030.0,Winter Storm
INDIANA,2013,285,0,0,2,13560400.0,Winter Storm
INDIANA,2014,369,0,0,1,4253900.0,Winter Storm
INDIANA,2015,344,0,2,2,32451120.0,Winter Storm
INDIANA,2016,173,4,0,5,16531370.0,Winter Storm
INDIANA,2017,97,0,0,3,1293030.0,Winter Storm
INDIANA,2018,257,0,0,3,36451090.0,Winter Storm
INDIANA,2019,287,1,0,5,33246400.0,Winter Storm
INDIANA,2020,65,0,0,2,288000.0,Winter Storm
INDIANA,2021,263,1,1,0,10876530.0,Winter Storm
INDIANA,2022,207,1,2,1,10428370.0,Winter Storm
IOWA,1996,785,4,5,0,99201610.0,Winter Storm
IOWA,1997,606,1,0,0,271319520.0,Winter Storm
IOWA,1998,298,1,1,0,39513900.0,Winter Storm
IOWA,1999,430,1,4,0,19075460.0,Winter Storm
IOWA,2000,610,0,0,0,86812860.0,Winter Storm
IOWA,2001,352,0,0,0,90417430.0,Winter Storm
IOWA,2002,162,0,0,0,4555620.0,Winter Storm
IOWA,2003,309,0,0,0,70009710.0,Winter Storm
IOWA,2004,276,0,0,0,19091680.0,Winter Storm
IOWA,2005,264,0,0,0,94468520.0,Winter Storm
IOWA,2006,141,0,0,0,4567810.0,Winter Storm
IOWA,2007,742,1,1,2,53123120.0,Winter Storm
IOWA,2008,700,0,0,4,25960770.0,Winter Storm
IOWA,2009,448,1,0,2,20382120.0,Winter Storm
IOWA,2010,604,1,1,0,140777180.0,Winter Storm
IOWA,2011,247,0,1,3,15603000.0,Winter Storm
IOWA,2012,272,1,1,3,6049560.0,Winter Storm
IOWA,2013,470,0,0,1,39966060.0,Winter Storm
IOWA,2014,292,0,0,0,42283030.0,Winter Storm
IOWA,2015,536,1,2,1,349734060.0,Winter Storm
IOWA,2016,194,0,1,0,12669210.0,Winter Storm
IOWA,2017,239,0,0,0,12091340.0,Winter Storm
IOWA,2018,454,0,0,1,57121180.0,Winter Storm
IOWA,2019,421,0,0,2,21155240.0,Winter Storm
IOWA,2020,319,0,1,3,8991340.0,Winter Storm
IOWA,2021,353,0,0,2,9980240.0,Winter Storm
IOWA,2022,167,0,0,0,8041060.0,Winter Storm
KANSAS,1996,131,1,1,0,31920310.0,Winter Storm
KANSAS,1997,344,5,6,0,69853250.0,Winter Storm
KANSAS,1998,277,3,6,0,37452060.0,Winter Storm
KANSAS,1999,192,3,1,0,7227780.0,Winter Storm
KANSAS,2000,202,2,4,0,5318930.0,Winter Storm
KANSAS,2001,313,3,2,0,17511240.0,Winter Storm
KANSAS,2002,325,1,1,0,8376800.0,Winter Storm
KANSAS,2003,329,10,5,0,12493840.0,Winter Storm
KANSAS,2004,365,4,1,0,19665320.0,Winter Storm
KANSAS,2005,416,3,3,0,30560270.0,Winter Storm
KANSAS,2006,249,0,0,3,35559340.0,Winter Storm
KANSAS,2007,671,1,0,10,254079020.0,Winter Storm
KANSAS,2008,190,0,0,8,59256370.0,Winter Storm
KANSAS,2009,295,0,1,10,69628000.0,Winter Storm
KANSAS,2010,168,0,0,4,304845930.0,Winter Storm
KANSAS,2011,360,0,1,7,69038870.0,Winter Storm
KANSAS,2012,92,0,0,2,28520530.0,Winter Storm
KANSAS,2013,321,0,0,0,63386060.0,Winter Storm
KANSAS,2014,200,0,0,2,34801310.0,Winter Storm
KANSAS,2015,154,0,0,0,282010780.0,Winter Storm
KANSAS,2016,54,1,1,0,1301060.0,Winter Storm
KANSAS,2017,138,0,0,1,14597780.0,Winter Storm
