STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
MASSACHUSETTS,2016,2,0,0,0,250000.0,Wildfire
MASSACHUSETTS,2021,1,0,0,0,0.0,Wildfire
MICHIGAN,1999,4,1,0,0,25000.0,Wildfire
MICHIGAN,2000,1,0,0,0,25000.0,Wildfire
MICHIGAN,2003,1,0,0,0,2500.0,Wildfire
MICHIGAN,2005,1,0,0,0,0.0,Wildfire
MICHIGAN,2006,2,0,0,0,250000.0,Wildfire
MICHIGAN,2007,5,0,0,0,2500.0,Wildfire
MICHIGAN,2008,1,0,0,0,0.0,Wildfire
MICHIGAN,2009,2,0,0,0,250000.0,Wildfire
MICHIGAN,2010,2,0,0,0,0.0,Wildfire
MICHIGAN,2011,1,0,0,0,0.0,Wildfire
MICHIGAN,2012,3,0,0,0,0.0,Wildfire
MICHIGAN,2016,1,0,0,0,30.0,Wildfire
MICHIGAN,2021,1,0,0,0,2500000.0,Wildfire
MICHIGAN,2022,3,0,0,0,0.0,Wildfire
MINNESOTA,2003,1,0,0,0,0.0,Wildfire
MINNESOTA,2006,2,1,0,0,25000.0,Wildfire
MINNESOTA,2007,1,0,0,0,0.0,Wildfire
MINNESOTA,2009,3,0,0,0,250000.0,Wildfire
MINNESOTA,2011,4,0,0,0,250030.0,Wildfire
MINNESOTA,2012,2,1,0,0,0.0,Wildfire
MINNESOTA,2015,1,0,0,0,0.0,Wildfire
MINNESOTA,2018,1,0,0,0,0.0,Wildfire
MINNESOTA,2021,2,0,0,0,2500.0,Wildfire
MINNESOTA,2022,1,0,0,0,0.0,Wildfire
MISSISSIPPI,2006,1,0,0,0,2500000.0,Wildfire
MISSOURI,1999,8,0,0,0,25000.0,Wildfire
MISSOURI,2000,18,3,0,0,0.0,Wildfire
MISSOURI,2006,6,0,0,0,252500.0,Wildfire
MISSOURI,2010,8,0,0,0,257500.0,Wildfire
MISSOURI,2011,9,0,0,0,25030.0,Wildfire
MISSOURI,2012,16,1,0,0,2777500.0,Wildfire
MISSOURI,2013,1,0,0,0,0.0,Wildfire
MISSOURI,2014,1,0,0,0,0.0,Wildfire
MISSOURI,2015,1,0,0,0,0.0,Wildfire
MISSOURI,2016,3,0,0,0,0.0,Wildfire
MISSOURI,2017,2,0,0,0,30.0,Wildfire
MISSOURI,2018,1,0,0,0,250.0,Wildfire
MONTANA,1996,1,0,0,0,0.0,Wildfire
MONTANA,1998,5,0,0,0,25250.0,Wildfire
MONTANA,1999,2,0,0,0,0.0,Wildfire
MONTANA,2000,23,8,0,0,300250.0,Wildfire
MONTANA,2001,7,1,0,0,275000.0,Wildfire
MONTANA,2002,2,0,0,0,0.0,Wildfire
MONTANA,2003,29,0,0,0,3312500.0,Wildfire
MONTANA,2004,1,0,0,0,0.0,Wildfire
MONTANA,2006,9,0,0,0,277500.0,Wildfire
MONTANA,2007,15,0,0,0,275000.0,Wildfire
MONTANA,2008,18,1,0,0,77500.0,Wildfire
MONTANA,2009,1,0,0,0,25000.0,Wildfire
MONTANA,2010,1,0,0,0,25000.0,Wildfire
MONTANA,2011,1,0,0,0,0.0,Wildfire
MONTANA,2012,36,0,0,0,5357750.0,Wildfire
MONTANA,2013,4,0,0,0,25000.0,Wildfire
MONTANA,2015,8,0,0,2,250.0,Wildfire
MONTANA,2016,2,0,0,0,0.0,Wildfire
MONTANA,2017,5,0,0,0,0.0,Wildfire
MONTANA,2018,1,0,0,0,250000.0,Wildfire
MONTANA,2020,15,0,0,0,3000000.0,Wildfire
MONTANA,2021,32,1,1,0,57500.0,Wildfire
MONTANA,2022,2,0,0,0,0.0,Wildfire
NEBRASKA,1998,2,0,0,0,0.0,Wildfire
NEBRASKA,2006,1,0,0,0,0.0,Wildfire
NEBRASKA,2011,2,0,0,0,0.0,Wildfire
NEBRASKA,2012,16,7,0,0,300000.0,Wildfire
NEBRASKA,2014,5,1,0,0,30.0,Wildfire
NEBRASKA,2015,3,0,0,0,25000.0,Wildfire
NEBRASKA,2016,2,0,0,0,25000.0,Wildfire
NEBRASKA,2017,2,0,0,0,0.0,Wildfire
NEBRASKA,2018,2,0,0,0,2500.0,Wildfire
NEBRASKA,2019,3,0,0,0,2500.0,Wildfire
NEBRASKA,2020,1,0,0,0,0.0,Wildfire
NEBRASKA,2021,7,0,0,0,277500.0,Wildfire
NEBRASKA,2022,10,2,1,1,50000.0,Wildfire
NEVADA,1997,1,0,0,0,0.0,Wildfire
NEVADA,1998,2,0,0,0,0.0,Wildfire
NEVADA,2001,2,0,0,0,0.0,Wildfire
NEVADA,2009,1,0,0,0,0.0,Wildfire
NEVADA,2011,3,1,0,1,27500.0,Wildfire
NEVADA,2012,2,0,1,0,25000.0,Wildfire
NEVADA,2013,3,1,0,0,0.0,Wildfire
NEVADA,2014,3,1,0,0,25000.0,Wildfire
NEVADA,2015,1,0,0,0,0.0,Wildfire
NEVADA,2016,3,0,0,0,2500.0,Wildfire
NEVADA,2017,6,0,0,0,0.0,Wildfire
NEVADA,2018,6,2,0,0,2500.0,Wildfire
NEVADA,2019,4,1,0,0,25000.0,Wildfire
NEVADA,2020,3,1,0,0,0.0,Wildfire
NEVADA,2021,1,0,0,0,0.0,Wildfire
NEW HAMPSHIRE,2022,1,0,0,0,0.0,Wildfire
NEW JERSEY,1997,3,3,0,0,2500.0,Wildfire
NEW JERSEY,1998,1,0,0,0,0.0,Wildfire
NEW JERSEY,1999,5,0,0,0,25250000.0,Wildfire
NEW JERSEY,2000,6,0,0,0,2500.0,Wildfire
